Temps (s);Direction;Mod. source;Ser. source;Mod. dest;Ser. dest;ID message;Donnee 1;Donnee 2
404.400000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86498.0;2394259
404.500000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.45136999999881;0
404.600000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.8558919999983;0
404.700000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
404.800000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_NB_SAT;0;0
404.900000000;IN;MCD;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.45236999999881;0
405.000000000;IN;MCD;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.8557919999983;0
405.100000000;IN;ADM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
405.200000000;IN;ATM_MASTER;2;IOM;ALL_SERIAL_NBS;GPS1_DATE_TIME;0.0;0
405.300000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_FIX_QUAL;0.0;0
405.400000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
405.500000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_GND_SPEED;0.0;0
405.600000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_TRACK_ANG;0.0;0
405.700000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86470.0;2394271
405.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.453369999998806;0
405.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.8556919999983;0
406.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
406.100000000;IN;ADM;2;IOM;ALL_SERIAL_NBS;LVDM_STATE;2;2394265
406.200000000;IN;ADM;2;IOM;ALL_SERIAL_NBS;LVDM_ARMING_STATUS;1;2394265
406.300000000;IN;ADM;2;IOM;ALL_SERIAL_NBS;LVDM_RAMP_ALT;1341.3443603515625;2394265
406.400000000;IN;ADM;2;IOM;ALL_SERIAL_NBS;LVDM_LOCKED;852923;2394265
406.500000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2394265
406.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.454369999998804;0
406.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.8555919999983;0
406.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
406.900000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;LVDM_CHARGED;1;2394265
407.000000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86498.0;2394259
407.100000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86480.0;2394276
407.200000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86509.0;2394279
407.300000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86469.0;2394291
407.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.4553699999988;0
407.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85549199999829;0
407.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
407.700000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86509.0;2394279
407.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_X;0.17669677734375;2397000
407.900000000;IN;ADRMSAT;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Y;0.2305908203125;2397200
408.000000000;IN;GS;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
408.100000000;IN;AGRUM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_X;-0.02880859375;2397400
408.200000000;IN;ATM_MASTER;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.02685546875;2397700
408.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.4563699999988;0
408.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85539199999829;0
408.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
408.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Z;0.72119140625;2397700
408.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_X;-0.00732421875;2394289
408.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Y;0.02490234375;2394289
408.900000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Z;1.017578125;2394289
409.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.0780029296875;2397300
409.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.4573699999988;0
409.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85529199999829;0
409.300000000;IN;DLM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
409.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_X;-15.325993537902832;2394290
409.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Y;-6.218664169311523;2394290
409.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_X;-31.3797607421875;2394290
409.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Y;32.71868896484375;2394290
409.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_X;-32.46601867675781;2394290
409.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.458369999998794;0
410.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85519199999828;0
410.100000000;IN;PUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
410.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_X;0.2939999997615814;2394290
410.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Y;0.2449999898672104;2394290
410.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Z;0.4899999797344208;2394290
410.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_X;-0.2745312452316284;2394290
410.600000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
410.700000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86492.0;2394299
410.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.45936999999879;0
410.900000000;IN;ADLM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85509199999828;0
411.000000000;IN;NUC;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
411.100000000;IN;ATM_MASTER;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86473.0;2394311
411.200000000;IN;MCD;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86492.0;2394299
411.300000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86484.0;2394316
411.400000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86504.0;2394319
411.500000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86474.0;2394331
411.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.46036999999879;0
411.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85499199999828;0
411.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
411.900000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86504.0;2394319
412.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_X;0.176513671875;2397100
412.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Y;0.22998046875;2397300
412.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_X;-0.0419921875;2397500
412.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.0732421875;2397800
412.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.46136999999879;0
412.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85489199999827;0
412.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
412.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Z;0.71142578125;2397800
412.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_X;0.0107421875;2394329
412.900000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Y;0.0166015625;2394329
413.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Z;1.00146484375;2394329
413.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.07855224609375;2397400
413.200000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
413.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.462369999998785;0
413.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85479199999827;0
413.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
413.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Z;-32.39601135253906;2394330
413.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_X;0.6859999895095825;2394330
413.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Y;0.34299999475479126;2394330
413.900000000;IN;MCD;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Z;0.8330000042915344;2394330
414.000000000;IN;ATM_MASTER;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_X;-0.34953123331069946;2394330
414.100000000;IN;ADLM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.46336999999878;0
414.200000000;IN;APUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85469199999827;0
414.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
414.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Y;-1.7867811918258667;2394330
414.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Z;-0.316531240940094;2394330
414.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Z;0.32812976837158203;2394330
414.700000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86482.0;2394336
414.800000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86512.0;2394339
414.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.46436999999878;0
415.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85459199999826;0
415.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
415.200000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86470.0;2394351
415.300000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86512.0;2394339
415.400000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86483.0;2394356
415.500000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86496.0;2394359
415.600000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86473.0;2394371
415.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.46536999999878;0
415.800000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
415.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85449199999826;0
416.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
416.100000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_ACC_X;86496.0;2394359
416.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.0712890625;2397900
416.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Z;0.72509765625;2397900
416.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_X;0.02587890625;2394369
416.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Z;0.98388671875;2394369
416.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.466369999998776;0
416.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85439199999826;0
416.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
416.900000000;IN;APUM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.07501220703125;2397500
417.000000000;IN;MCD;0;DLM;ALL_SERIAL_NBS;ICM_RATE_X;-16.929044723510742;2394370
417.100000000;IN;AGRUM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Y;-7.317901134490967;2394370
417.200000000;IN;ATM_SLAVE;0;DLM;ALL_SERIAL_NBS;L3G_RATE_X;-31.029769897460938;2394370
417.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Y;31.388687133789062;2394370
417.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.46736999999877;0
417.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85429199999825;0
417.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
417.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Z;-32.04600524902344;2394370
417.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_X;0.6369999647140503;2394370
417.900000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Y;0.34299999475479126;2394370
418.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Z;1.1269999742507935;2394370
418.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_X;-0.4620312452316284;2394370
418.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.46836999999877;0
418.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85419199999825;0
418.400000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
418.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
418.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Y;-1.5242812633514404;2394370
418.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Z;-0.34153124690055847;2394370
418.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Z;-2.67950439453125;2394370
418.900000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86476.0;2394376
419.000000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86506.0;2394379
419.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.46936999999877;0
419.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85409199999825;0
419.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
419.400000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86468.0;2394391
419.500000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86506.0;2394379
419.600000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86480.0;2394396
419.700000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86499.0;2394399
419.800000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86473.0;2394411
419.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.470369999998766;0
420.000000000;IN;APUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85399199999824;0
420.100000000;IN;ADLM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
420.200000000;IN;ADM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.471369999998764;408
420.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85389199999824;408
420.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;408
420.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_DATE_TIME;0.0;408
420.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_FIX_QUAL;0.0;408
420.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.47236999999876;0
420.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85379199999824;0
420.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
421.000000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
421.100000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86499.0;2394399
421.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_X;0.17529296875;2397200
421.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Y;0.228271484375;2397400
421.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_X;-0.0263671875;2397600
421.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.0302734375;2398000
421.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.47336999999876;0
421.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85369199999823;0
421.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
421.900000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Z;0.7216796875;2398000
422.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_X;0.041015625;2394409
422.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Y;-6.172862529754639;2394410
422.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_X;-32.359771728515625;2394410
422.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Y;30.758697509765625;2394410
422.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.47436999999876;0
422.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85359199999823;0
422.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
422.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Z;-32.186004638671875;2394410
422.800000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86484.0;2394416
422.900000000;IN;ADRMSAT;1;IOM;ALL_SERIAL_NBS;GPS1_NB_SAT;0;408
423.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_TRACK_ANG;0.0;408
423.100000000;IN;AGRUM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86499.0;2394419
423.200000000;IN;ADLM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.475369999998755;0
423.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85349199999823;0
423.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
423.500000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86468.0;2394431
423.600000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
423.700000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86499.0;2394419
423.800000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86483.0;2394436
423.900000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86498.0;2394439
424.000000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_ACC_X;-0.048828125;2397700
424.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.47636999999875;0
424.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85339199999822;0
424.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
424.400000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.05908203125;2398100
424.500000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_ACC_Z;0.67724609375;2398100
424.600000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ICM_ACC_X;0.0107421875;2394449
424.700000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ICM_ACC_Y;0.08935546875;2394449
424.800000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ICM_ACC_Z;1.02587890625;2394449
424.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.47736999999875;0
425.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85329199999822;0
425.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
425.200000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.07525634765625;2397600
425.300000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ICM_RATE_X;-15.158053398132324;2394450
425.400000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ICM_RATE_Y;-6.936221599578857;2394450
425.500000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;L3G_RATE_X;-31.589767456054688;2394450
425.600000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;L3G_RATE_Y;32.15869140625;2394450
425.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.47836999999875;0
425.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85319199999822;0
425.900000000;IN;ADRMSAT;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
426.000000000;IN;ATM_MASTER;0;IOM;ALL_SERIAL_NBS;L3G_RATE_Z;-31.486007690429688;2394450
426.100000000;IN;ATM_SLAVE;0;IOM;ALL_SERIAL_NBS;FANCY_RATE_Y;-1.8117812871932983;2394450
426.200000000;IN;ADRMSAT;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
426.300000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;FANCY_RATE_Z;-0.30403125286102295;2394450
426.400000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ICM_RATE_Z;-1.8245420455932617;2394450
426.500000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86483.0;2394456
426.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.479369999998745;0
426.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85309199999821;0
426.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
426.900000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86501.0;2394459
427.000000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.48036999999874;0
427.100000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.85299199999821;0
427.200000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
427.300000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_NB_SAT;0;0
427.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.48136999999874;0
427.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;LSM_ACC_X;106.8528919999982;0
427.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
427.700000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_DATE_TIME;0.0;0
427.800000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_FIX_QUAL;0.0;0
427.900000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_GND_SPEED;0.0;0
428.000000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_TRACK_ANG;0.0;0
428.100000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86473.0;2394471
428.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.48236999999874;0
428.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.8527919999982;0
428.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
428.500000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86501.0;2394459
428.600000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86480.0;2394476
428.700000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86498.0;2394479
428.800000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
